#f	k
5399995680003.46	0.011
5699997720000.91	0.009
6000000000000	0.018
6300006300006.3	0.028
6600006600006.6	0.028
6899993790005.59	0.021
7199994240004.61	0.013
7500000000000	0.028
7800007800007.8	0.048
8100008100008.1	0.067
8399996640001.34	0.077
8699989560012.53	0.077
9000009000009	0.013
9299989770011.25	0.019
9600000000000	0.046
9900009900009.9	0.01
10199987760014.7	-0.043
10500010500010.5	-0.089
10799991360006.9	-0.069
11100011100011.1	0.108
11399995440001.8	1.312
11700011700011.7	0.606
12000000000000	0.066
12300022140039.9	0.108
12600012600012.6	0.312
12900007740004.6	1.231
13199984160019	11.173
13500013500013.5	7.373
13800019320027	4.73
14099997180000.6	2.824
14400023040036.9	1.22
14699973540047.6	0.573
15000000000000	0.591
15300033660074.1	0.662
15599975040039.9	0.48
15900020670026.9	0.42
16200016200016.2	0.642
16500016500016.5	1.299
16800040320096.8	3.839
17099960670090.5	8.491
17399979120025.1	6.996
17699950440138.8	5.835
17999964000072	4.919
18300047580123.7	4.26
18600037200074.4	3.626
18900018900018.9	3.46
19200000000000	4.25
19500019500019.5	3.683
19800019800019.8	3.326
20099963820065.1	3.049
20399975520029.4	2.838
20699933760212	2.645
21000021000021	2.466
21300010650005.3	2.311
21599982720013.8	2.178
21900048180106	2.064
22200022200022.2	1.948
22500056250140.6	1.833
22799990880003.6	1.721
23100023100023.1	1.618
23400023400023.4	1.524
23700052140114.7	1.439
24000000000000	1.356
24299958690070.2	1.266
24600044280079.7	1.176
24899985060009	1.088
25199919360258	1.002
25500012750006.4	0.915
25800015480009.3	0.822
26099892990438.7	0.719
26400084480270.3	0.608
26699893200427.2	0.484
27000027000027	0.355
27300027300027.3	0.239
27599911680282.6	0.166
27899969310033.8	0.139
28199994360001.1	0.13
28500042750064.1	0.12
28799907840294.9	0.112
29099938890128.3	0.108
29399947080095.3	0.103
29700029700029.7	0.097
30000000000000	0.094
30299969700030.3	0.088
30600067320148.1	0.089
30900120510470	0.088
31199950080079.9	0.091
31500031500031.5	0.089
31799872800508.8	0.074
32099980740011.6	0.064
32399857440627.3	0.063
32700042510055.3	0.073
33000033000033	0.08
33300033300033.3	0.074
33599892480344.1	0.063
33899837280781	0.061
34200116280395.4	0.062
34499810251043.6	0.067
34799958240050.1	0.068
35100035100035.1	0.058
35399900880277.5	0.054
35699835780755.4	0.053
36000144000576	0.055
36299836650735.1	0.057
36600095160247.4	0.053
36899915130195.2	0.054
37200074400148.8	0.051
37500000000000	0.056
37800037800037.8	0.055
38100076200152.4	0.044
38400000000000	0.045
38700189630929.2	0.047
39000039000039	0.048
39299937120100.6	0.048
39599778241241.8	0.048
39899984040006.4	0.047
40199927640130.2	0.047
40500040500040.5	0.047
40800228481279.5	0.047
41099831490690.9	0.046
41399867520423.9	0.045
41700258541603	0.044
41999748001512	0.045
42299991540001.7	0.045
42599718841855.7	0.044
42900042900042.9	0.042
43200276481769.5	0.041
43499695502131.5	0.041
43800096360212	0.041
44100136710423.8	0.041
44399715841818.6	0.04
44700062580087.6	0.039
44999775001125	0.039
45300113250283.1	0.039
45600328322363.9	0.039
45900335072446	0.039
46200046200046.2	0.038
46500093000186	0.037
46799681762164	0.037
47100197820830.9	0.038
47400104280229.4	0.037
47700062010080.6	0.036
48000000000000	0.035
48299845440494.6	0.036
48600311041990.7	0.036
48899755501222.5	0.036
49199685122015.2	0.035
49500049500049.5	0.034
49799970120017.9	0.034
50100200400801.6	0.034
50399838720516.1	0.034
50699655242344.4	0.033
50999592003264	0.032
51299589603283.2	0.032
51599587203302.4	0.032
51900420393405.2	0.032
52200240121104.6	0.031
52499868750328.1	0.031
52800168960540.7	0.03
53100164610510.3	0.031
53399786400854.4	0.032
53699924820105.3	0.032
53999568003456	0.031
54299625332585.2	0.03
54600054600054.6	0.03
54899807850672.5	0.031
55199823360565.2	0.031
55500055500055.5	0.031
55800457563752	0.03
56099932680080.8	0.03
56400518884773.7	0.03
56700056700056.7	0.031
56999544003648	0.031
57300022920009.2	0.031
57600368642359.3	0.03
57900526894794.7	0.031
58200442323361.7	0.032
58500058500058.5	0.032
58800470403763.2	0.032
59100490534071.4	0.031
59400059400059.4	0.031
59700304471552.8	0.032
60000000000000	0.032
60300295471447.8	0.031
60599939400060.6	0.031
60900103530176	0.031
61199510403916.8	0.031
61500615006150.1	0.031
61799604482531.3	0.031
62100229770850.2	0.03
62399900160159.7	0.029
62699855790331.7	0.029
63000063000063	0.03
63300487413753.1	0.03
63599745601017.6	0.029
63900485643690.9	0.029
64199961480023.1	0.028
64499484004128	0.028
64800414722654.2	0.028
65099928390078.8	0.028
65399372166027.2	0.027
65700144540318	0.026
65999340006600	0.026
66299807730557.6	0.026
66600066600066.6	0.026
66900073590081	0.026
67199784960688.1	0.025
67500675006750.1	0.025
67799674561562.1	0.025
68099788890654.4	0.025
68399452804377.6	0.024
68700192360538.6	0.023
69000414002484	0.023
69300069300069.3	0.023
69600723847528	0.024
69900740947854	0.024
70200070200070.2	0.023
70500317251427.6	0.023
70799801760555.1	0.024
71100156420344.1	0.024
71399671561510.8	0.024
71700007170000.7	0.024
71999424004608	0.023
72299609582108.3	0.023
72600551764193.4	0.024
72900466562986	0.024
73199297286746	0.023
73500588004704	0.022
73800738007380.1	0.022
74099688781307.1	0.023
74399226248047	0.023
74699335175916.9	0.022
75000000000000	0.021
75299314776235.5	0.02
75599123050172.6	0.021
75899407984617.7	0.021
76200152400304.8	0.021
76499388004896	0.02
76799016972582.8	0.02
76970443349753.7	0.021
77099020842435.3	0.021
77700077700077.7	0.021
77999064011231.9	0.021
78300360181656.9	0.02
78599874240201.2	0.02
78899613391894.4	0.02
79199556482483.7	0.021
79499682001272	0.021
79799968080012.8	0.019
80100392491923.2	0.019
80400932650818.8	0.02
80699394754539.3	0.02
81000081000081	0.02
81300813008130.1	0.019
81599347205222.4	0.019
81900081900081.9	0.019
82200789127575.6	0.02
82499175008249.9	0.02
82799735040847.9	0.02
83100191130439.6	0.02
83400517083205.9	0.02
83700686345628	0.021
84000672005376	0.021
84300446792368	0.021
84599983080003.4	0.021
84899252886574.6	0.021
85200647524921.2	0.022
85499316005472	0.022
85800085800085.8	0.022
86100507992997.2	0.022
86400552963539	0.022
86700190740419.6	0.022
86999391004263	0.023
87300663485042.5	0.023
87598913773469.2	0.022
87899208907119.8	0.021
88198976891868	0.021
88500796507168.6	0.021
88799431683637.2	0.021
89100089100089.1	0.021
89400125160175.2	0.02
89699506652713.4	0.02
90000900009000.1	0.021
90298889323661.3	0.021
90598858454383.5	0.021
90900827197527.5	0.02
91199270405836.8	0.02
91499679751120.9	0.02
91799265605875.2	0.02
92100819697295.3	0.021
92398669459159.8	0.02
92701316358692.3	0.02
93000186000372	0.02
93300988990483.3	0.02
93600823687248.4	0.021
93899652571285.5	0.02
94200395641661.7	0.019
94500094500094.5	0.019
94798710737534	0.019
95099220186394.5	0.02
95398607180335.2	0.02
95699885160137.8	0.02
96000000000000	0.019
96298911822296.4	0.019
96599690880989.2	0.019
96899224806201.5	0.02
97200622083981.4	0.019
97500731255484.4	0.019
97799511002445	0.019
98100127530165.8	0.02
98399370244030.4	0.02
98700444151998.7	0.019
99000099000099	0.019
99301578895104.4	0.02
99601593625498	0.02
99900099900099.9	0.021
100200400801603	0.02
100499145757261	0.02
100799677441032	0.02
101098604839253	0.021
101399310484689	0.021
101698362656361	0.021
101999184006528	0.02
102298301848189	0.02
102599179206566	0.02
102898302178014	0.02
103199174406605	0.02
103498240529911	0.02
103799045048786	0.02
104101603164689	0.02
104398663697105	0.02
104701078421108	0.021
105001575023625	0.021
105300105300105	0.02
105600337921081	0.02
105898549189876	0.021
106198449502637	0.021
106500053250027	0.021
106799572801709	0.021
107100781835707	0.02
107399849640211	0.02
107700592353258	0.021
107999136006912	0.021
108299339374030	0.021
108601216333623	0.021
108900827646290	0.021
109198121792305	0.021
109501040259882	0.021
109801625064051	0.021
110099823840282	0.02
110399646721130	0.019
110701107011070	0.019
111000111000111	0.019
111300734584848	0.02
111598839372071	0.02
111898545318911	0.02
112199865360162	0.02
112498593767578	0.02
112798917130396	0.02
113100848256362	0.02
